track_id,fragment_id,wav_path,class,label
[tru][jaz_blu]2026__2,[tru][jaz_blu]2026__2,IRMAS-TrainingData\tru\[tru][jaz_blu]2026__2.wav,Trumpet,4
[tru][jaz_blu]2018__2,[tru][jaz_blu]2018__2,IRMAS-TrainingData\tru\[tru][jaz_blu]2018__2.wav,Trumpet,4
[tru][pop_roc]2066__1,[tru][pop_roc]2066__1,IRMAS-TrainingData\tru\[tru][pop_roc]2066__1.wav,Trumpet,4
[tru][jaz_blu]1891__2,[tru][jaz_blu]1891__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1891__2.wav,Trumpet,4
[tru][jaz_blu]1961__3,[tru][jaz_blu]1961__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1961__3.wav,Trumpet,4
[tru][pop_roc]1918__1,[tru][pop_roc]1918__1,IRMAS-TrainingData\tru\[tru][pop_roc]1918__1.wav,Trumpet,4
[tru][jaz_blu]2023__3,[tru][jaz_blu]2023__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2023__3.wav,Trumpet,4
[tru][cla]1906__3,[tru][cla]1906__3,IRMAS-TrainingData\tru\[tru][cla]1906__3.wav,Trumpet,4
[tru][jaz_blu]1889__3,[tru][jaz_blu]1889__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1889__3.wav,Trumpet,4
[tru][jaz_blu]1976__2,[tru][jaz_blu]1976__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1976__2.wav,Trumpet,4
[tru][pop_roc]2041__2,[tru][pop_roc]2041__2,IRMAS-TrainingData\tru\[tru][pop_roc]2041__2.wav,Trumpet,4
[tru][pop_roc]2078__1,[tru][pop_roc]2078__1,IRMAS-TrainingData\tru\[tru][pop_roc]2078__1.wav,Trumpet,4
[tru][jaz_blu]1967__3,[tru][jaz_blu]1967__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1967__3.wav,Trumpet,4
[tru][jaz_blu]1888__2,[tru][jaz_blu]1888__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1888__2.wav,Trumpet,4
[tru][cla]2011__1,[tru][cla]2011__1,IRMAS-TrainingData\tru\[tru][cla]2011__1.wav,Trumpet,4
108__[tru][dru][jaz_blu]1990__2,108__[tru][dru][jaz_blu]1990__2,IRMAS-TrainingData\tru\108__[tru][dru][jaz_blu]1990__2.wav,Trumpet,4
[tru][pop_roc]2047__3,[tru][pop_roc]2047__3,IRMAS-TrainingData\tru\[tru][pop_roc]2047__3.wav,Trumpet,4
[tru][pop_roc]1895__2,[tru][pop_roc]1895__2,IRMAS-TrainingData\tru\[tru][pop_roc]1895__2.wav,Trumpet,4
[tru][cla]1940__3,[tru][cla]1940__3,IRMAS-TrainingData\tru\[tru][cla]1940__3.wav,Trumpet,4
[tru][jaz_blu]1908__1,[tru][jaz_blu]1908__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1908__1.wav,Trumpet,4
[tru][pop_roc]1999__3,[tru][pop_roc]1999__3,IRMAS-TrainingData\tru\[tru][pop_roc]1999__3.wav,Trumpet,4
[tru][pop_roc]1900__1,[tru][pop_roc]1900__1,IRMAS-TrainingData\tru\[tru][pop_roc]1900__1.wav,Trumpet,4
[tru][cla]2062__3,[tru][cla]2062__3,IRMAS-TrainingData\tru\[tru][cla]2062__3.wav,Trumpet,4
[tru][pop_roc]2049__2,[tru][pop_roc]2049__2,IRMAS-TrainingData\tru\[tru][pop_roc]2049__2.wav,Trumpet,4
[tru][jaz_blu]2001__3,[tru][jaz_blu]2001__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2001__3.wav,Trumpet,4
[tru][pop_roc]1944__3,[tru][pop_roc]1944__3,IRMAS-TrainingData\tru\[tru][pop_roc]1944__3.wav,Trumpet,4
[tru][jaz_blu]1948__2,[tru][jaz_blu]1948__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1948__2.wav,Trumpet,4
[tru][jaz_blu]1974__3,[tru][jaz_blu]1974__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1974__3.wav,Trumpet,4
[tru][cla]2062__1,[tru][cla]2062__1,IRMAS-TrainingData\tru\[tru][cla]2062__1.wav,Trumpet,4
205__[tru][---][jaz_blu]1987__2,205__[tru][---][jaz_blu]1987__2,IRMAS-TrainingData\tru\205__[tru][---][jaz_blu]1987__2.wav,Trumpet,4
[tru][pop_roc]1959__1,[tru][pop_roc]1959__1,IRMAS-TrainingData\tru\[tru][pop_roc]1959__1.wav,Trumpet,4
[tru][cla]2010__1,[tru][cla]2010__1,IRMAS-TrainingData\tru\[tru][cla]2010__1.wav,Trumpet,4
[tru][cla]1923__3,[tru][cla]1923__3,IRMAS-TrainingData\tru\[tru][cla]1923__3.wav,Trumpet,4
[tru][cla]1893__1,[tru][cla]1893__1,IRMAS-TrainingData\tru\[tru][cla]1893__1.wav,Trumpet,4
[tru][pop_roc]1895__3,[tru][pop_roc]1895__3,IRMAS-TrainingData\tru\[tru][pop_roc]1895__3.wav,Trumpet,4
[tru][pop_roc]1955__2,[tru][pop_roc]1955__2,IRMAS-TrainingData\tru\[tru][pop_roc]1955__2.wav,Trumpet,4
[tru][jaz_blu]1978__3,[tru][jaz_blu]1978__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1978__3.wav,Trumpet,4
[tru][cla]1939__3,[tru][cla]1939__3,IRMAS-TrainingData\tru\[tru][cla]1939__3.wav,Trumpet,4
[tru][jaz_blu]1974__1,[tru][jaz_blu]1974__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1974__1.wav,Trumpet,4
[tru][jaz_blu]1973__3,[tru][jaz_blu]1973__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1973__3.wav,Trumpet,4
[tru][jaz_blu]1963__2,[tru][jaz_blu]1963__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1963__2.wav,Trumpet,4
055__[tru][dru][jaz_blu]1988__2,055__[tru][dru][jaz_blu]1988__2,IRMAS-TrainingData\tru\055__[tru][dru][jaz_blu]1988__2.wav,Trumpet,4
167__[tru][dru][jaz_blu]1984__2,167__[tru][dru][jaz_blu]1984__2,IRMAS-TrainingData\tru\167__[tru][dru][jaz_blu]1984__2.wav,Trumpet,4
[tru][cla]2054__3,[tru][cla]2054__3,IRMAS-TrainingData\tru\[tru][cla]2054__3.wav,Trumpet,4
[tru][cla]2004__1,[tru][cla]2004__1,IRMAS-TrainingData\tru\[tru][cla]2004__1.wav,Trumpet,4
[tru][cla]1893__3,[tru][cla]1893__3,IRMAS-TrainingData\tru\[tru][cla]1893__3.wav,Trumpet,4
[tru][jaz_blu]1956__1,[tru][jaz_blu]1956__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1956__1.wav,Trumpet,4
[tru][cla]1938__3,[tru][cla]1938__3,IRMAS-TrainingData\tru\[tru][cla]1938__3.wav,Trumpet,4
[tru][cla]1870__3,[tru][cla]1870__3,IRMAS-TrainingData\tru\[tru][cla]1870__3.wav,Trumpet,4
[tru][jaz_blu]1952__1,[tru][jaz_blu]1952__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1952__1.wav,Trumpet,4
[tru][cla]1939__1,[tru][cla]1939__1,IRMAS-TrainingData\tru\[tru][cla]1939__1.wav,Trumpet,4
[tru][jaz_blu]2072__3,[tru][jaz_blu]2072__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2072__3.wav,Trumpet,4
[tru][cla]1940__2,[tru][cla]1940__2,IRMAS-TrainingData\tru\[tru][cla]1940__2.wav,Trumpet,4
[tru][pop_roc]1922__3,[tru][pop_roc]1922__3,IRMAS-TrainingData\tru\[tru][pop_roc]1922__3.wav,Trumpet,4
[tru][cla]2054__1,[tru][cla]2054__1,IRMAS-TrainingData\tru\[tru][cla]2054__1.wav,Trumpet,4
[tru][pop_roc]2048__2,[tru][pop_roc]2048__2,IRMAS-TrainingData\tru\[tru][pop_roc]2048__2.wav,Trumpet,4
[tru][jaz_blu]2026__3,[tru][jaz_blu]2026__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2026__3.wav,Trumpet,4
001__[tru][nod][jaz_blu]1986__2,001__[tru][nod][jaz_blu]1986__2,IRMAS-TrainingData\tru\001__[tru][nod][jaz_blu]1986__2.wav,Trumpet,4
[tru][pop_roc]2044__1,[tru][pop_roc]2044__1,IRMAS-TrainingData\tru\[tru][pop_roc]2044__1.wav,Trumpet,4
[tru][cla]1904__1,[tru][cla]1904__1,IRMAS-TrainingData\tru\[tru][cla]1904__1.wav,Trumpet,4
[tru][cla]1894__2,[tru][cla]1894__2,IRMAS-TrainingData\tru\[tru][cla]1894__2.wav,Trumpet,4
[tru][pop_roc]1882__1,[tru][pop_roc]1882__1,IRMAS-TrainingData\tru\[tru][pop_roc]1882__1.wav,Trumpet,4
[tru][cla]2005__3,[tru][cla]2005__3,IRMAS-TrainingData\tru\[tru][cla]2005__3.wav,Trumpet,4
[tru][cla]1912__1,[tru][cla]1912__1,IRMAS-TrainingData\tru\[tru][cla]1912__1.wav,Trumpet,4
[tru][cla]1886__1,[tru][cla]1886__1,IRMAS-TrainingData\tru\[tru][cla]1886__1.wav,Trumpet,4
[tru][jaz_blu]1978__2,[tru][jaz_blu]1978__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1978__2.wav,Trumpet,4
104__[tru][dru][jaz_blu]1985__2,104__[tru][dru][jaz_blu]1985__2,IRMAS-TrainingData\tru\104__[tru][dru][jaz_blu]1985__2.wav,Trumpet,4
[tru][cla]1894__3,[tru][cla]1894__3,IRMAS-TrainingData\tru\[tru][cla]1894__3.wav,Trumpet,4
[tru][pop_roc]2050__2,[tru][pop_roc]2050__2,IRMAS-TrainingData\tru\[tru][pop_roc]2050__2.wav,Trumpet,4
[tru][pop_roc]2045__2,[tru][pop_roc]2045__2,IRMAS-TrainingData\tru\[tru][pop_roc]2045__2.wav,Trumpet,4
[tru][cla]2003__1,[tru][cla]2003__1,IRMAS-TrainingData\tru\[tru][cla]2003__1.wav,Trumpet,4
[tru][jaz_blu]1962__1,[tru][jaz_blu]1962__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1962__1.wav,Trumpet,4
[tru][cla]2051__1,[tru][cla]2051__1,IRMAS-TrainingData\tru\[tru][cla]2051__1.wav,Trumpet,4
[tru][pop_roc]2041__3,[tru][pop_roc]2041__3,IRMAS-TrainingData\tru\[tru][pop_roc]2041__3.wav,Trumpet,4
[tru][pop_roc]1968__2,[tru][pop_roc]1968__2,IRMAS-TrainingData\tru\[tru][pop_roc]1968__2.wav,Trumpet,4
[tru][pop_roc]1950__1,[tru][pop_roc]1950__1,IRMAS-TrainingData\tru\[tru][pop_roc]1950__1.wav,Trumpet,4
167__[tru][dru][jaz_blu]1984__3,167__[tru][dru][jaz_blu]1984__3,IRMAS-TrainingData\tru\167__[tru][dru][jaz_blu]1984__3.wav,Trumpet,4
[tru][jaz_blu]2025__1,[tru][jaz_blu]2025__1,IRMAS-TrainingData\tru\[tru][jaz_blu]2025__1.wav,Trumpet,4
[tru][jaz_blu]1891__3,[tru][jaz_blu]1891__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1891__3.wav,Trumpet,4
[tru][jaz_blu]1943__2,[tru][jaz_blu]1943__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1943__2.wav,Trumpet,4
[tru][pop_roc]1980__2,[tru][pop_roc]1980__2,IRMAS-TrainingData\tru\[tru][pop_roc]1980__2.wav,Trumpet,4
[tru][pop_roc]1918__3,[tru][pop_roc]1918__3,IRMAS-TrainingData\tru\[tru][pop_roc]1918__3.wav,Trumpet,4
[tru][jaz_blu]1925__3,[tru][jaz_blu]1925__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1925__3.wav,Trumpet,4
[tru][jaz_blu]1914__1,[tru][jaz_blu]1914__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1914__1.wav,Trumpet,4
[tru][jaz_blu]2032__3,[tru][jaz_blu]2032__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2032__3.wav,Trumpet,4
[tru][jaz_blu]1936__1,[tru][jaz_blu]1936__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1936__1.wav,Trumpet,4
[tru][jaz_blu]1962__3,[tru][jaz_blu]1962__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1962__3.wav,Trumpet,4
[tru][pop_roc]1931__2,[tru][pop_roc]1931__2,IRMAS-TrainingData\tru\[tru][pop_roc]1931__2.wav,Trumpet,4
[tru][jaz_blu]1914__3,[tru][jaz_blu]1914__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1914__3.wav,Trumpet,4
[tru][jaz_blu]1934__2,[tru][jaz_blu]1934__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1934__2.wav,Trumpet,4
[tru][pop_roc]1920__2,[tru][pop_roc]1920__2,IRMAS-TrainingData\tru\[tru][pop_roc]1920__2.wav,Trumpet,4
[tru][jaz_blu]1967__2,[tru][jaz_blu]1967__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1967__2.wav,Trumpet,4
[tru][pop_roc]2042__3,[tru][pop_roc]2042__3,IRMAS-TrainingData\tru\[tru][pop_roc]2042__3.wav,Trumpet,4
[tru][jaz_blu]1942__2,[tru][jaz_blu]1942__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1942__2.wav,Trumpet,4
[tru][pop_roc]1917__1,[tru][pop_roc]1917__1,IRMAS-TrainingData\tru\[tru][pop_roc]1917__1.wav,Trumpet,4
[tru][jaz_blu]1915__3,[tru][jaz_blu]1915__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1915__3.wav,Trumpet,4
108__[tru][dru][jaz_blu]1990__1,108__[tru][dru][jaz_blu]1990__1,IRMAS-TrainingData\tru\108__[tru][dru][jaz_blu]1990__1.wav,Trumpet,4
[tru][jaz_blu]2030__2,[tru][jaz_blu]2030__2,IRMAS-TrainingData\tru\[tru][jaz_blu]2030__2.wav,Trumpet,4
[tru][jaz_blu]1926__2,[tru][jaz_blu]1926__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1926__2.wav,Trumpet,4
[tru][pop_roc]2002__2,[tru][pop_roc]2002__2,IRMAS-TrainingData\tru\[tru][pop_roc]2002__2.wav,Trumpet,4
[tru][jaz_blu]1897__1,[tru][jaz_blu]1897__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1897__1.wav,Trumpet,4
[tru][pop_roc]2035__2,[tru][pop_roc]2035__2,IRMAS-TrainingData\tru\[tru][pop_roc]2035__2.wav,Trumpet,4
[tru][jaz_blu]1932__2,[tru][jaz_blu]1932__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1932__2.wav,Trumpet,4
[tru][jaz_blu]2056__2,[tru][jaz_blu]2056__2,IRMAS-TrainingData\tru\[tru][jaz_blu]2056__2.wav,Trumpet,4
[tru][cla]1872__2,[tru][cla]1872__2,IRMAS-TrainingData\tru\[tru][cla]1872__2.wav,Trumpet,4
[tru][cla]1876__1,[tru][cla]1876__1,IRMAS-TrainingData\tru\[tru][cla]1876__1.wav,Trumpet,4
[tru][cla]2034__3,[tru][cla]2034__3,IRMAS-TrainingData\tru\[tru][cla]2034__3.wav,Trumpet,4
[tru][jaz_blu]1966__2,[tru][jaz_blu]1966__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1966__2.wav,Trumpet,4
[tru][jaz_blu]2021__3,[tru][jaz_blu]2021__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2021__3.wav,Trumpet,4
[tru][cla]1870__1,[tru][cla]1870__1,IRMAS-TrainingData\tru\[tru][cla]1870__1.wav,Trumpet,4
[tru][pop_roc]1941__3,[tru][pop_roc]1941__3,IRMAS-TrainingData\tru\[tru][pop_roc]1941__3.wav,Trumpet,4
[tru][pop_roc]2038__3,[tru][pop_roc]2038__3,IRMAS-TrainingData\tru\[tru][pop_roc]2038__3.wav,Trumpet,4
[tru][pop_roc]1941__1,[tru][pop_roc]1941__1,IRMAS-TrainingData\tru\[tru][pop_roc]1941__1.wav,Trumpet,4
[tru][jaz_blu]1949__1,[tru][jaz_blu]1949__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1949__1.wav,Trumpet,4
[tru][cla]2051__2,[tru][cla]2051__2,IRMAS-TrainingData\tru\[tru][cla]2051__2.wav,Trumpet,4
[tru][pop_roc]1937__3,[tru][pop_roc]1937__3,IRMAS-TrainingData\tru\[tru][pop_roc]1937__3.wav,Trumpet,4
[tru][jaz_blu]2021__2,[tru][jaz_blu]2021__2,IRMAS-TrainingData\tru\[tru][jaz_blu]2021__2.wav,Trumpet,4
[tru][pop_roc]1998__1,[tru][pop_roc]1998__1,IRMAS-TrainingData\tru\[tru][pop_roc]1998__1.wav,Trumpet,4
[tru][cla]2013__2,[tru][cla]2013__2,IRMAS-TrainingData\tru\[tru][cla]2013__2.wav,Trumpet,4
[tru][jaz_blu]2028__3,[tru][jaz_blu]2028__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2028__3.wav,Trumpet,4
[tru][jaz_blu]1934__3,[tru][jaz_blu]1934__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1934__3.wav,Trumpet,4
[tru][jaz_blu]1897__3,[tru][jaz_blu]1897__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1897__3.wav,Trumpet,4
[tru][jaz_blu]2032__2,[tru][jaz_blu]2032__2,IRMAS-TrainingData\tru\[tru][jaz_blu]2032__2.wav,Trumpet,4
[tru][jaz_blu]1979__2,[tru][jaz_blu]1979__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1979__2.wav,Trumpet,4
[tru][jaz_blu]1949__3,[tru][jaz_blu]1949__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1949__3.wav,Trumpet,4
[tru][jaz_blu]2022__3,[tru][jaz_blu]2022__3,IRMAS-TrainingData\tru\[tru][jaz_blu]2022__3.wav,Trumpet,4
[tru][pop_roc]1959__3,[tru][pop_roc]1959__3,IRMAS-TrainingData\tru\[tru][pop_roc]1959__3.wav,Trumpet,4
[tru][jaz_blu]1975__3,[tru][jaz_blu]1975__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1975__3.wav,Trumpet,4
[tru][cla]1954__2,[tru][cla]1954__2,IRMAS-TrainingData\tru\[tru][cla]1954__2.wav,Trumpet,4
[tru][jaz_blu]1889__2,[tru][jaz_blu]1889__2,IRMAS-TrainingData\tru\[tru][jaz_blu]1889__2.wav,Trumpet,4
[tru][pop_roc]1981__1,[tru][pop_roc]1981__1,IRMAS-TrainingData\tru\[tru][pop_roc]1981__1.wav,Trumpet,4
[tru][pop_roc]2035__3,[tru][pop_roc]2035__3,IRMAS-TrainingData\tru\[tru][pop_roc]2035__3.wav,Trumpet,4
[tru][jaz_blu]1884__1,[tru][jaz_blu]1884__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1884__1.wav,Trumpet,4
[tru][jaz_blu]2064__2,[tru][jaz_blu]2064__2,IRMAS-TrainingData\tru\[tru][jaz_blu]2064__2.wav,Trumpet,4
[tru][cla]1881__2,[tru][cla]1881__2,IRMAS-TrainingData\tru\[tru][cla]1881__2.wav,Trumpet,4
[tru][cla]2033__2,[tru][cla]2033__2,IRMAS-TrainingData\tru\[tru][cla]2033__2.wav,Trumpet,4
[tru][jaz_blu]1971__3,[tru][jaz_blu]1971__3,IRMAS-TrainingData\tru\[tru][jaz_blu]1971__3.wav,Trumpet,4
[tru][jaz_blu]1953__1,[tru][jaz_blu]1953__1,IRMAS-TrainingData\tru\[tru][jaz_blu]1953__1.wav,Trumpet,4
[tru][cla]2006__2,[tru][cla]2006__2,IRMAS-TrainingData\tru\[tru][cla]2006__2.wav,Trumpet,4
[tru][cla]2082__3,[tru][cla]2082__3,IRMAS-TrainingData\tru\[tru][cla]2082__3.wav,Trumpet,4
[tru][cla]1906__2,[tru][cla]1906__2,IRMAS-TrainingData\tru\[tru][cla]1906__2.wav,Trumpet,4
[tru][pop_roc]2044__2,[tru][pop_roc]2044__2,IRMAS-TrainingData\tru\[tru][pop_roc]2044__2.wav,Trumpet,4
[tru][pop_roc]2037__1,[tru][pop_roc]2037__1,IRMAS-TrainingData\tru\[tru][pop_roc]2037__1.wav,Trumpet,4
[tru][pop_roc]1970__1,[tru][pop_roc]1970__1,IRMAS-TrainingData\tru\[tru][pop_roc]1970__1.wav,Trumpet,4
[tru][cla]1876__3,[tru][cla]1876__3,IRMAS-TrainingData\tru\[tru][cla]1876__3.wav,Trumpet,4
118__[sax][nod][jaz_blu]1702__3,118__[sax][nod][jaz_blu]1702__3,IRMAS-TrainingData\sax\118__[sax][nod][jaz_blu]1702__3.wav,Saxophone,5
[sax][jaz_blu]1765__2,[sax][jaz_blu]1765__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1765__2.wav,Saxophone,5
120__[sax][nod][cla]1675__3,120__[sax][nod][cla]1675__3,IRMAS-TrainingData\sax\120__[sax][nod][cla]1675__3.wav,Saxophone,5
[sax][jaz_blu]1737__1,[sax][jaz_blu]1737__1,IRMAS-TrainingData\sax\[sax][jaz_blu]1737__1.wav,Saxophone,5
159__[sax][dru][cla]1669__2,159__[sax][dru][cla]1669__2,IRMAS-TrainingData\sax\159__[sax][dru][cla]1669__2.wav,Saxophone,5
[sax][pop_roc]1611__1,[sax][pop_roc]1611__1,IRMAS-TrainingData\sax\[sax][pop_roc]1611__1.wav,Saxophone,5
080__[sax][dru][jaz_blu]1714__2,080__[sax][dru][jaz_blu]1714__2,IRMAS-TrainingData\sax\080__[sax][dru][jaz_blu]1714__2.wav,Saxophone,5
[sax][pop_roc]1628__2,[sax][pop_roc]1628__2,IRMAS-TrainingData\sax\[sax][pop_roc]1628__2.wav,Saxophone,5
[sax][pop_roc]1615__1,[sax][pop_roc]1615__1,IRMAS-TrainingData\sax\[sax][pop_roc]1615__1.wav,Saxophone,5
[sax][pop_roc]1659__1,[sax][pop_roc]1659__1,IRMAS-TrainingData\sax\[sax][pop_roc]1659__1.wav,Saxophone,5
[sax][jaz_blu]1634__2,[sax][jaz_blu]1634__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1634__2.wav,Saxophone,5
143__[sax][dru][jaz_blu]1710__3,143__[sax][dru][jaz_blu]1710__3,IRMAS-TrainingData\sax\143__[sax][dru][jaz_blu]1710__3.wav,Saxophone,5
[sax][jaz_blu]1758__1,[sax][jaz_blu]1758__1,IRMAS-TrainingData\sax\[sax][jaz_blu]1758__1.wav,Saxophone,5
[sax][jaz_blu]1654__3,[sax][jaz_blu]1654__3,IRMAS-TrainingData\sax\[sax][jaz_blu]1654__3.wav,Saxophone,5
[sax][jaz_blu]1762__2,[sax][jaz_blu]1762__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1762__2.wav,Saxophone,5
065__[sax][nod][cla]1672__2,065__[sax][nod][cla]1672__2,IRMAS-TrainingData\sax\065__[sax][nod][cla]1672__2.wav,Saxophone,5
[sax][jaz_blu]1564__1,[sax][jaz_blu]1564__1,IRMAS-TrainingData\sax\[sax][jaz_blu]1564__1.wav,Saxophone,5
[sax][jaz_blu]1594__2,[sax][jaz_blu]1594__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1594__2.wav,Saxophone,5
[sax][jaz_blu]1654__1,[sax][jaz_blu]1654__1,IRMAS-TrainingData\sax\[sax][jaz_blu]1654__1.wav,Saxophone,5
126__[sax][nod][cla]1667__2,126__[sax][nod][cla]1667__2,IRMAS-TrainingData\sax\126__[sax][nod][cla]1667__2.wav,Saxophone,5
[sax][pop_roc]1623__2,[sax][pop_roc]1623__2,IRMAS-TrainingData\sax\[sax][pop_roc]1623__2.wav,Saxophone,5
[sax][pop_roc]1572__2,[sax][pop_roc]1572__2,IRMAS-TrainingData\sax\[sax][pop_roc]1572__2.wav,Saxophone,5
[sax][cla]1642__2,[sax][cla]1642__2,IRMAS-TrainingData\sax\[sax][cla]1642__2.wav,Saxophone,5
186__[sax][nod][cla]1680__3,186__[sax][nod][cla]1680__3,IRMAS-TrainingData\sax\186__[sax][nod][cla]1680__3.wav,Saxophone,5
[sax][jaz_blu]1785__2,[sax][jaz_blu]1785__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1785__2.wav,Saxophone,5
[sax][cla]1647__2,[sax][cla]1647__2,IRMAS-TrainingData\sax\[sax][cla]1647__2.wav,Saxophone,5
128__[sax][nod][jaz_blu]1712__3,128__[sax][nod][jaz_blu]1712__3,IRMAS-TrainingData\sax\128__[sax][nod][jaz_blu]1712__3.wav,Saxophone,5
[sax][jaz_blu]1653__2,[sax][jaz_blu]1653__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1653__2.wav,Saxophone,5
[sax][pop_roc]1697__1,[sax][pop_roc]1697__1,IRMAS-TrainingData\sax\[sax][pop_roc]1697__1.wav,Saxophone,5
[sax][jaz_blu]1734__2,[sax][jaz_blu]1734__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1734__2.wav,Saxophone,5
136__[sax][dru][pop_roc]1721__1,136__[sax][dru][pop_roc]1721__1,IRMAS-TrainingData\sax\136__[sax][dru][pop_roc]1721__1.wav,Saxophone,5
[sax][cla]1752__1,[sax][cla]1752__1,IRMAS-TrainingData\sax\[sax][cla]1752__1.wav,Saxophone,5
[sax][pop_roc]1622__1,[sax][pop_roc]1622__1,IRMAS-TrainingData\sax\[sax][pop_roc]1622__1.wav,Saxophone,5
[sax][cla]1648__1,[sax][cla]1648__1,IRMAS-TrainingData\sax\[sax][cla]1648__1.wav,Saxophone,5
[sax][jaz_blu]1764__2,[sax][jaz_blu]1764__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1764__2.wav,Saxophone,5
[sax][pop_roc]1612__3,[sax][pop_roc]1612__3,IRMAS-TrainingData\sax\[sax][pop_roc]1612__3.wav,Saxophone,5
[sax][pop_roc]1611__2,[sax][pop_roc]1611__2,IRMAS-TrainingData\sax\[sax][pop_roc]1611__2.wav,Saxophone,5
025__[sax][nod][cla]1678__3,025__[sax][nod][cla]1678__3,IRMAS-TrainingData\sax\025__[sax][nod][cla]1678__3.wav,Saxophone,5
[sax][cla]1748__1,[sax][cla]1748__1,IRMAS-TrainingData\sax\[sax][cla]1748__1.wav,Saxophone,5
033__[sax][dru][cou_fol]1701__3,033__[sax][dru][cou_fol]1701__3,IRMAS-TrainingData\sax\033__[sax][dru][cou_fol]1701__3.wav,Saxophone,5
[sax][cla]1593__2,[sax][cla]1593__2,IRMAS-TrainingData\sax\[sax][cla]1593__2.wav,Saxophone,5
[sax][cla]1750__1,[sax][cla]1750__1,IRMAS-TrainingData\sax\[sax][cla]1750__1.wav,Saxophone,5
[sax][jaz_blu]1584__2,[sax][jaz_blu]1584__2,IRMAS-TrainingData\sax\[sax][jaz_blu]1584__2.wav,Saxophone,5
[sax][jaz_blu]1641__3,[sax][jaz_blu]1641__3,IRMAS-TrainingData\sax\[sax][jaz_blu]1641__3.wav,Saxophone,5
[sax][jaz_blu]1653__3,[sax][jaz_blu]1653__3,IRMAS-TrainingData\sax\[sax][jaz_blu]1653__3.wav,Saxophone,5
011__[sax][nod][cla]1694__1,011__[sax][nod][cla]1694__1,IRMAS-TrainingData\sax\011__[sax][nod][cla]1694__1.wav,Saxophone,5
[sax][cla]1593__3,[sax][cla]1593__3,IRMAS-TrainingData\sax\[sax][cla]1593__3.wav,Saxophone,5
174__[sax][nod][cla]1661__3,174__[sax][nod][cla]1661__3,IRMAS-TrainingData\sax\174__[sax][nod][cla]1661__3.wav,Saxophone,5
[sax][jaz_blu]1746__3,[sax][jaz_blu]1746__3,IRMAS-TrainingData\sax\[sax][jaz_blu]1746__3.wav,Saxophone,5
084__[sax][nod][cla]1673__3,084__[sax][nod][cla]1673__3,IRMAS-TrainingData\sax\084__[sax][nod][cla]1673__3.wav,Saxophone,5
